base_net_payoff_bps,candidate_id,decision_index,decision_time_ms,entry_time_ms,event_code,event_name,exit_time_ms,holding_minutes,mean_seed_expected_payoff_bps,side,side_name,stop_bps,stress_net_payoff_bps,symbol,symbol_index,take_profit_bps,trade_id,worst_seed_expected_payoff_bps,decision_time_utc,entry_time_utc,exit_time_utc
148.0,direct_barrier_mean_tcn,342372,1744221900000,1744221960000,2,take_profit,1744222440000,8,1.1206563313802083,1,long,80.0,144.0,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1744221900000:1,0.4016876220703125,2025-04-09T18:05:00+00:00,2025-04-09T18:06:00+00:00,2025-04-09T18:14:00+00:00
148.0,direct_barrier_mean_tcn,342372,1744221900000,1744221960000,2,take_profit,1744222980000,17,1.832427978515625,1,long,80.0,144.0,SOLUSDT,2,160.0,direct_barrier_mean_tcn:SOLUSDT:1744221900000:1,0.4929351806640625,2025-04-09T18:05:00+00:00,2025-04-09T18:06:00+00:00,2025-04-09T18:23:00+00:00
8.994865417480469,direct_barrier_mean_tcn,342372,1744221900000,1744221960000,1,timeout,1744225560000,60,1.8679300944010417,1,long,80.0,4.994865417480469,BTCUSDT,0,160.0,direct_barrier_mean_tcn:BTCUSDT:1744221900000:1,0.543670654296875,2025-04-09T18:05:00+00:00,2025-04-09T18:06:00+00:00,2025-04-09T19:06:00+00:00
-90.69749450683594,direct_barrier_mean_tcn,342443,1744243200000,1744243260000,0,stop_loss,1744244580000,22,2.5490085588147244,1,long,78.69749450683594,-94.69749450683594,ETHUSDT,1,157.39498901367188,direct_barrier_mean_tcn:ETHUSDT:1744243200000:1,0.01808747835457325,2025-04-10T00:00:00+00:00,2025-04-10T00:01:00+00:00,2025-04-10T00:23:00+00:00
-92.0,direct_barrier_mean_tcn,342448,1744244700000,1744244760000,0,stop_loss,1744245720000,16,0.7326507568359375,1,long,80.0,-96.0,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1744244700000:1,0.6220245361328125,2025-04-10T00:25:00+00:00,2025-04-10T00:26:00+00:00,2025-04-10T00:42:00+00:00
148.0,direct_barrier_mean_tcn,346159,1745358000000,1745358060000,2,take_profit,1745358600000,9,2.94769287109375,1,long,80.0,144.0,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1745358000000:1,1.0857391357421875,2025-04-22T21:40:00+00:00,2025-04-22T21:41:00+00:00,2025-04-22T21:50:00+00:00
-34.366390228271484,direct_barrier_mean_tcn,351038,1746821700000,1746821760000,1,timeout,1746825360000,60,1.2073196669419606,1,long,77.05994415283203,-38.366390228271484,ETHUSDT,1,154.11988830566406,direct_barrier_mean_tcn:ETHUSDT:1746821700000:1,0.43733951449394226,2025-05-09T20:15:00+00:00,2025-05-09T20:16:00+00:00,2025-05-09T21:16:00+00:00
148.0,direct_barrier_mean_tcn,351747,1747034400000,1747034460000,2,take_profit,1747035120000,11,0.6540934244791666,1,long,80.0,144.0,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1747034400000:1,0.3449249267578125,2025-05-12T07:20:00+00:00,2025-05-12T07:21:00+00:00,2025-05-12T07:32:00+00:00
-92.0,direct_barrier_mean_tcn,351746,1747034100000,1747034160000,0,stop_loss,1747035900000,29,3.6071014404296875,1,long,80.0,-96.0,SOLUSDT,2,160.0,direct_barrier_mean_tcn:SOLUSDT:1747034100000:1,3.115234375,2025-05-12T07:15:00+00:00,2025-05-12T07:16:00+00:00,2025-05-12T07:45:00+00:00
-54.21729278564453,direct_barrier_mean_tcn,356796,1748549100000,1748549160000,1,timeout,1748552760000,60,0.9219614664713541,1,long,80.0,-58.21729278564453,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1748549100000:1,0.1760101318359375,2025-05-29T20:05:00+00:00,2025-05-29T20:06:00+00:00,2025-05-29T21:06:00+00:00
-32.8052864074707,direct_barrier_mean_tcn,360240,1749582300000,1749582360000,1,timeout,1749585960000,60,5.348968505859375,1,long,80.0,-36.8052864074707,SOLUSDT,2,160.0,direct_barrier_mean_tcn:SOLUSDT:1749582300000:1,4.367828369140625,2025-06-10T19:05:00+00:00,2025-06-10T19:06:00+00:00,2025-06-10T20:06:00+00:00
83.50171661376953,direct_barrier_mean_tcn,363077,1750433400000,1750433460000,1,timeout,1750437060000,60,3.753077189127604,-1,short,80.0,79.50171661376953,SOLUSDT,2,160.0,direct_barrier_mean_tcn:SOLUSDT:1750433400000:-1,1.9545745849609375,2025-06-20T15:30:00+00:00,2025-06-20T15:31:00+00:00,2025-06-20T16:31:00+00:00
24.46005630493164,direct_barrier_mean_tcn,363082,1750434900000,1750434960000,1,timeout,1750438560000,60,1.2079987525939941,-1,short,71.97582244873047,20.46005630493164,ETHUSDT,1,143.95164489746094,direct_barrier_mean_tcn:ETHUSDT:1750434900000:-1,0.6455045938491821,2025-06-20T15:55:00+00:00,2025-06-20T15:56:00+00:00,2025-06-20T16:56:00+00:00
-65.0144271850586,direct_barrier_mean_tcn,364002,1750710900000,1750710960000,1,timeout,1750714560000,60,2.356719970703125,1,long,80.0,-69.0144271850586,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1750710900000:1,0.6943511962890625,2025-06-23T20:35:00+00:00,2025-06-23T20:36:00+00:00,2025-06-23T21:36:00+00:00
-92.0,direct_barrier_mean_tcn,364026,1750718100000,1750718160000,0,stop_loss,1750718640000,8,1.1484527587890625,1,long,80.0,-96.0,ETHUSDT,1,160.0,direct_barrier_mean_tcn:ETHUSDT:1750718100000:1,0.641021728515625,2025-06-23T22:35:00+00:00,2025-06-23T22:36:00+00:00,2025-06-23T22:44:00+00:00
62.72224807739258,competing_risk_barrier_tcn,314274,1735792500000,1735792560000,1,timeout,1735796160000,60,2.7653722018003464,1,long,80.0,58.72224807739258,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1735792500000:1,0.08754350244998932,2025-01-02T04:35:00+00:00,2025-01-02T04:36:00+00:00,2025-01-02T05:36:00+00:00
-92.0,competing_risk_barrier_tcn,314395,1735828800000,1735828860000,0,stop_loss,1735829700000,14,1.9731526970863342,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1735828800000:-1,0.7224026322364807,2025-01-02T14:40:00+00:00,2025-01-02T14:41:00+00:00,2025-01-02T14:55:00+00:00
-92.0,competing_risk_barrier_tcn,315547,1736174400000,1736174460000,0,stop_loss,1736175000000,9,2.0049899419148765,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736174400000:-1,0.8843380212783813,2025-01-06T14:40:00+00:00,2025-01-06T14:41:00+00:00,2025-01-06T14:50:00+00:00
148.0,competing_risk_barrier_tcn,315841,1736262600000,1736262660000,2,take_profit,1736264400000,29,2.67398335536321,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736262600000:-1,0.623946487903595,2025-01-07T15:10:00+00:00,2025-01-07T15:11:00+00:00,2025-01-07T15:40:00+00:00
148.0,competing_risk_barrier_tcn,315847,1736264400000,1736264460000,2,take_profit,1736264580000,2,2.5956715742746987,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736264400000:-1,1.1917043924331665,2025-01-07T15:40:00+00:00,2025-01-07T15:41:00+00:00,2025-01-07T15:43:00+00:00
32.68303680419922,competing_risk_barrier_tcn,315842,1736262900000,1736262960000,1,timeout,1736266560000,60,3.1950486600399017,-1,short,80.0,28.68303680419922,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736262900000:-1,0.19639232754707336,2025-01-07T15:15:00+00:00,2025-01-07T15:16:00+00:00,2025-01-07T16:16:00+00:00
-81.72660064697266,competing_risk_barrier_tcn,315847,1736264400000,1736264460000,1,timeout,1736268060000,60,4.090847531954448,-1,short,80.0,-85.72660064697266,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736264400000:-1,1.4365230798721313,2025-01-07T15:40:00+00:00,2025-01-07T15:41:00+00:00,2025-01-07T16:41:00+00:00
0.3321799337863922,competing_risk_barrier_tcn,315850,1736265300000,1736265360000,1,timeout,1736268960000,60,3.25590713818868,-1,short,80.0,-3.667820066213608,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736265300000:-1,2.215653657913208,2025-01-07T15:55:00+00:00,2025-01-07T15:56:00+00:00,2025-01-07T16:56:00+00:00
46.9659309387207,competing_risk_barrier_tcn,315873,1736272200000,1736272260000,1,timeout,1736275860000,60,4.881956924994786,-1,short,80.0,42.9659309387207,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736272200000:-1,0.38864001631736755,2025-01-07T17:50:00+00:00,2025-01-07T17:51:00+00:00,2025-01-07T18:51:00+00:00
94.3384017944336,competing_risk_barrier_tcn,316394,1736428500000,1736428560000,2,take_profit,1736429880000,22,2.4599260489145913,-1,short,53.1692008972168,90.3384017944336,ETHUSDT,1,106.3384017944336,competing_risk_barrier_tcn:ETHUSDT:1736428500000:-1,1.2579059600830078,2025-01-09T13:15:00+00:00,2025-01-09T13:16:00+00:00,2025-01-09T13:38:00+00:00
-92.0,competing_risk_barrier_tcn,316401,1736430600000,1736430660000,0,stop_loss,1736432220000,26,1.4495154103885095,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736430600000:-1,0.017219150438904762,2025-01-09T13:50:00+00:00,2025-01-09T13:51:00+00:00,2025-01-09T14:17:00+00:00
-70.69176483154297,competing_risk_barrier_tcn,316399,1736430000000,1736430060000,0,stop_loss,1736432280000,37,2.7419961194197335,-1,short,58.69176483154297,-74.69176483154297,BTCUSDT,0,117.38352966308594,competing_risk_barrier_tcn:BTCUSDT:1736430000000:-1,0.47060009837150574,2025-01-09T13:40:00+00:00,2025-01-09T13:41:00+00:00,2025-01-09T14:18:00+00:00
22.143142700195312,competing_risk_barrier_tcn,316399,1736430000000,1736430060000,1,timeout,1736433660000,60,5.280467669169108,-1,short,77.04802703857422,18.143142700195312,ETHUSDT,1,154.09605407714844,competing_risk_barrier_tcn:ETHUSDT:1736430000000:-1,1.0845441818237305,2025-01-09T13:40:00+00:00,2025-01-09T13:41:00+00:00,2025-01-09T14:41:00+00:00
-92.0,competing_risk_barrier_tcn,316685,1736515800000,1736515860000,0,stop_loss,1736515980000,2,7.2883407274882,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736515800000:-1,3.652656078338623,2025-01-10T13:30:00+00:00,2025-01-10T13:31:00+00:00,2025-01-10T13:33:00+00:00
-92.0,competing_risk_barrier_tcn,316685,1736515800000,1736515860000,0,stop_loss,1736515980000,2,3.917814393838247,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736515800000:-1,0.8586253523826599,2025-01-10T13:30:00+00:00,2025-01-10T13:31:00+00:00,2025-01-10T13:33:00+00:00
-92.0,competing_risk_barrier_tcn,316693,1736518200000,1736518260000,0,stop_loss,1736518800000,9,4.761133035024007,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736518200000:-1,3.87428617477417,2025-01-10T14:10:00+00:00,2025-01-10T14:11:00+00:00,2025-01-10T14:20:00+00:00
148.0,competing_risk_barrier_tcn,316700,1736520300000,1736520360000,2,take_profit,1736521380000,17,2.8712749083836875,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736520300000:-1,1.1783021688461304,2025-01-10T14:45:00+00:00,2025-01-10T14:46:00+00:00,2025-01-10T15:03:00+00:00
126.07345581054688,competing_risk_barrier_tcn,316693,1736518200000,1736518260000,1,timeout,1736521860000,60,3.2370760440826416,-1,short,80.0,122.07345581054688,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736518200000:-1,2.6361429691314697,2025-01-10T14:10:00+00:00,2025-01-10T14:11:00+00:00,2025-01-10T15:11:00+00:00
128.79190063476562,competing_risk_barrier_tcn,316693,1736518200000,1736518260000,1,timeout,1736521860000,60,2.2211018403371177,-1,short,80.0,124.79190063476562,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736518200000:-1,0.6566857099533081,2025-01-10T14:10:00+00:00,2025-01-10T14:11:00+00:00,2025-01-10T15:11:00+00:00
-92.0,competing_risk_barrier_tcn,316707,1736522400000,1736522460000,0,stop_loss,1736523540000,18,1.7406698266665142,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736522400000:-1,0.7912853956222534,2025-01-10T15:20:00+00:00,2025-01-10T15:21:00+00:00,2025-01-10T15:39:00+00:00
-92.0,competing_risk_barrier_tcn,316707,1736522400000,1736522460000,0,stop_loss,1736523540000,18,2.893089850743612,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736522400000:-1,1.6791465282440186,2025-01-10T15:20:00+00:00,2025-01-10T15:21:00+00:00,2025-01-10T15:39:00+00:00
3.963437557220459,competing_risk_barrier_tcn,316712,1736523900000,1736523960000,1,timeout,1736527560000,60,3.9310178756713867,-1,short,80.0,-0.036562442779541016,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736523900000:-1,1.5471888780593872,2025-01-10T15:45:00+00:00,2025-01-10T15:46:00+00:00,2025-01-10T16:46:00+00:00
-92.0,competing_risk_barrier_tcn,317530,1736769300000,1736769360000,0,stop_loss,1736770260000,15,2.8536953131357827,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736769300000:-1,1.4453682899475098,2025-01-13T11:55:00+00:00,2025-01-13T11:56:00+00:00,2025-01-13T12:11:00+00:00
-92.0,competing_risk_barrier_tcn,317562,1736778900000,1736778960000,0,stop_loss,1736779020000,1,8.481223662694296,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1736778900000:-1,3.429013967514038,2025-01-13T14:35:00+00:00,2025-01-13T14:36:00+00:00,2025-01-13T14:37:00+00:00
-92.0,competing_risk_barrier_tcn,317562,1736778900000,1736778960000,0,stop_loss,1736779020000,1,11.488386789957682,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736778900000:-1,9.110166549682617,2025-01-13T14:35:00+00:00,2025-01-13T14:36:00+00:00,2025-01-13T14:37:00+00:00
-92.0,competing_risk_barrier_tcn,317562,1736778900000,1736778960000,0,stop_loss,1736779020000,1,4.488782823085785,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736778900000:-1,0.7397628426551819,2025-01-13T14:35:00+00:00,2025-01-13T14:36:00+00:00,2025-01-13T14:37:00+00:00
148.0,competing_risk_barrier_tcn,317584,1736785500000,1736785560000,2,take_profit,1736788020000,41,1.6993015607198079,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736785500000:-1,0.5645023584365845,2025-01-13T16:25:00+00:00,2025-01-13T16:26:00+00:00,2025-01-13T17:07:00+00:00
-92.0,competing_risk_barrier_tcn,317592,1736787900000,1736787960000,0,stop_loss,1736789760000,30,4.492855151494344,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1736787900000:-1,3.6498711109161377,2025-01-13T17:05:00+00:00,2025-01-13T17:06:00+00:00,2025-01-13T17:36:00+00:00
66.7535400390625,competing_risk_barrier_tcn,317600,1736790300000,1736790360000,1,timeout,1736793960000,60,3.3255162835121155,-1,short,80.0,62.7535400390625,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736790300000:-1,0.7674271464347839,2025-01-13T17:45:00+00:00,2025-01-13T17:46:00+00:00,2025-01-13T18:46:00+00:00
-92.0,competing_risk_barrier_tcn,317613,1736794200000,1736794260000,0,stop_loss,1736795400000,19,1.153292139371236,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1736794200000:-1,0.9384870529174805,2025-01-13T18:50:00+00:00,2025-01-13T18:51:00+00:00,2025-01-13T19:10:00+00:00
78.34712219238281,competing_risk_barrier_tcn,318415,1737034800000,1737034860000,1,timeout,1737038460000,60,5.630543788274129,-1,short,80.0,74.34712219238281,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737034800000:-1,2.0852982997894287,2025-01-16T13:40:00+00:00,2025-01-16T13:41:00+00:00,2025-01-16T14:41:00+00:00
-92.0,competing_risk_barrier_tcn,318429,1737039000000,1737039060000,0,stop_loss,1737040140000,18,8.609308560689291,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737039000000:-1,1.817488670349121,2025-01-16T14:50:00+00:00,2025-01-16T14:51:00+00:00,2025-01-16T15:09:00+00:00
-91.0,competing_risk_barrier_tcn,318434,1737040500000,1737040560000,0,stop_loss,1737043500000,49,6.286056637763977,-1,short,80.0,-95.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737040500000:-1,1.8569062948226929,2025-01-16T15:15:00+00:00,2025-01-16T15:16:00+00:00,2025-01-16T16:05:00+00:00
82.02052307128906,competing_risk_barrier_tcn,318519,1737066000000,1737066060000,2,take_profit,1737066900000,14,2.4005083243052163,-1,short,47.01026153564453,78.02052307128906,ETHUSDT,1,94.02052307128906,competing_risk_barrier_tcn:ETHUSDT:1737066000000:-1,0.5168532133102417,2025-01-16T22:20:00+00:00,2025-01-16T22:21:00+00:00,2025-01-16T22:35:00+00:00
-72.60671997070312,competing_risk_barrier_tcn,318522,1737066900000,1737066960000,0,stop_loss,1737067680000,12,9.865472475687662,-1,short,60.606719970703125,-76.60671997070312,ETHUSDT,1,121.21343994140625,competing_risk_barrier_tcn:ETHUSDT:1737066900000:-1,8.20335865020752,2025-01-16T22:35:00+00:00,2025-01-16T22:36:00+00:00,2025-01-16T22:48:00+00:00
148.0,competing_risk_barrier_tcn,318714,1737124500000,1737124560000,2,take_profit,1737127740000,53,1.0525494664907455,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737124500000:-1,0.2443574219942093,2025-01-17T14:35:00+00:00,2025-01-17T14:36:00+00:00,2025-01-17T15:29:00+00:00
-92.0,competing_risk_barrier_tcn,318878,1737173700000,1737173760000,0,stop_loss,1737177060000,55,3.8024163246154785,1,long,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1737173700000:1,2.2817351818084717,2025-01-18T04:15:00+00:00,2025-01-18T04:16:00+00:00,2025-01-18T05:11:00+00:00
92.047119140625,competing_risk_barrier_tcn,318880,1737174300000,1737174360000,1,timeout,1737177960000,60,0.6915633678436279,1,long,77.869140625,88.047119140625,BTCUSDT,0,155.73828125,competing_risk_barrier_tcn:BTCUSDT:1737174300000:1,0.3808754086494446,2025-01-18T04:25:00+00:00,2025-01-18T04:26:00+00:00,2025-01-18T05:26:00+00:00
-92.0,competing_risk_barrier_tcn,318967,1737200400000,1737200460000,0,stop_loss,1737202080000,27,7.780975500742595,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737200400000:-1,5.394213676452637,2025-01-18T11:40:00+00:00,2025-01-18T11:41:00+00:00,2025-01-18T12:08:00+00:00
-92.0,competing_risk_barrier_tcn,319031,1737219600000,1737219660000,0,stop_loss,1737219780000,2,8.422755797704061,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737219600000:-1,2.0966742038726807,2025-01-18T17:00:00+00:00,2025-01-18T17:01:00+00:00,2025-01-18T17:03:00+00:00
-92.0,competing_risk_barrier_tcn,319032,1737219900000,1737219960000,0,stop_loss,1737220380000,7,3.1192705035209656,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737219900000:-1,0.7493954300880432,2025-01-18T17:05:00+00:00,2025-01-18T17:06:00+00:00,2025-01-18T17:13:00+00:00
-92.0,competing_risk_barrier_tcn,319079,1737234000000,1737234060000,0,stop_loss,1737235380000,22,7.007010300954183,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737234000000:-1,3.660977363586426,2025-01-18T21:00:00+00:00,2025-01-18T21:01:00+00:00,2025-01-18T21:23:00+00:00
-92.0,competing_risk_barrier_tcn,319086,1737236100000,1737236160000,0,stop_loss,1737236460000,5,4.977065866192182,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737236100000:-1,0.191386416554451,2025-01-18T21:35:00+00:00,2025-01-18T21:36:00+00:00,2025-01-18T21:41:00+00:00
-92.0,competing_risk_barrier_tcn,319111,1737243600000,1737243660000,0,stop_loss,1737243720000,1,11.652542432149252,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737243600000:1,7.901543617248535,2025-01-18T23:40:00+00:00,2025-01-18T23:41:00+00:00,2025-01-18T23:42:00+00:00
-92.0,competing_risk_barrier_tcn,319161,1737258600000,1737258660000,0,stop_loss,1737259140000,8,1.908512885371844,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737258600000:1,0.15762130916118622,2025-01-19T03:50:00+00:00,2025-01-19T03:51:00+00:00,2025-01-19T03:59:00+00:00
-92.0,competing_risk_barrier_tcn,319215,1737274800000,1737274860000,0,stop_loss,1737276300000,24,5.363394657770793,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737274800000:-1,1.0519897937774658,2025-01-19T08:20:00+00:00,2025-01-19T08:21:00+00:00,2025-01-19T08:45:00+00:00
148.0,competing_risk_barrier_tcn,319231,1737279600000,1737279660000,2,take_profit,1737279960000,5,7.626809358596802,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737279600000:-1,2.168058156967163,2025-01-19T09:40:00+00:00,2025-01-19T09:41:00+00:00,2025-01-19T09:46:00+00:00
-92.0,competing_risk_barrier_tcn,319235,1737280800000,1737280860000,0,stop_loss,1737281820000,16,7.952772299448649,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737280800000:-1,5.974617004394531,2025-01-19T10:00:00+00:00,2025-01-19T10:01:00+00:00,2025-01-19T10:17:00+00:00
-92.0,competing_risk_barrier_tcn,319239,1737282000000,1737282060000,0,stop_loss,1737282600000,9,9.490752696990967,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737282000000:-1,5.486316204071045,2025-01-19T10:20:00+00:00,2025-01-19T10:21:00+00:00,2025-01-19T10:30:00+00:00
-92.0,competing_risk_barrier_tcn,319256,1737287100000,1737287160000,0,stop_loss,1737287220000,1,8.806745131810507,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737287100000:-1,1.2326009273529053,2025-01-19T11:45:00+00:00,2025-01-19T11:46:00+00:00,2025-01-19T11:47:00+00:00
-92.0,competing_risk_barrier_tcn,319261,1737288600000,1737288660000,0,stop_loss,1737288900000,4,9.581843535105387,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737288600000:-1,4.374035358428955,2025-01-19T12:10:00+00:00,2025-01-19T12:11:00+00:00,2025-01-19T12:15:00+00:00
148.0,competing_risk_barrier_tcn,319262,1737288900000,1737288960000,2,take_profit,1737289740000,13,9.43422551949819,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737288900000:-1,1.573813796043396,2025-01-19T12:15:00+00:00,2025-01-19T12:16:00+00:00,2025-01-19T12:29:00+00:00
-92.0,competing_risk_barrier_tcn,319265,1737289800000,1737289860000,0,stop_loss,1737290100000,4,15.611940701802572,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737289800000:-1,4.5258283615112305,2025-01-19T12:30:00+00:00,2025-01-19T12:31:00+00:00,2025-01-19T12:35:00+00:00
-92.0,competing_risk_barrier_tcn,319261,1737288600000,1737288660000,0,stop_loss,1737290220000,26,12.500024795532227,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1737288600000:-1,7.480828285217285,2025-01-19T12:10:00+00:00,2025-01-19T12:11:00+00:00,2025-01-19T12:37:00+00:00
148.0,competing_risk_barrier_tcn,319267,1737290400000,1737290460000,2,take_profit,1737291000000,9,12.901520729064941,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737290400000:-1,9.711621284484863,2025-01-19T12:40:00+00:00,2025-01-19T12:41:00+00:00,2025-01-19T12:50:00+00:00
-92.0,competing_risk_barrier_tcn,319269,1737291000000,1737291060000,0,stop_loss,1737291720000,11,11.968996047973633,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737291000000:-1,4.8227338790893555,2025-01-19T12:50:00+00:00,2025-01-19T12:51:00+00:00,2025-01-19T13:02:00+00:00
-92.0,competing_risk_barrier_tcn,319272,1737291900000,1737291960000,0,stop_loss,1737292080000,2,4.041501998901367,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737291900000:-1,1.9667127132415771,2025-01-19T13:05:00+00:00,2025-01-19T13:06:00+00:00,2025-01-19T13:08:00+00:00
-92.0,competing_risk_barrier_tcn,319274,1737292500000,1737292560000,0,stop_loss,1737292680000,2,3.7078911463419595,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737292500000:-1,2.6024575233459473,2025-01-19T13:15:00+00:00,2025-01-19T13:16:00+00:00,2025-01-19T13:18:00+00:00
